artist,song,tag,content,tag_2,prompt_baseline_gemma,sentence,generated_content,id
Bruno Mars,Talking to the Moon,[Chorus],"Talking to the moon
Tryna get to you
In hopes you're on the other side talking to me, too
Or am I a fool who sits alone talking to the moon?",[Chorus],"Write the [Chorus] of a song titled ""Talking to the Moon"" in the style of ""Bruno Mars"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Talking to the Moon"" in the style of ""Bruno Mars"". Generate only 4 sentences.","(Chorus)
Moon up in the sky, shining bright and bold
Got my secrets whispered, stories to be told
Talking to the moon, asking all your dreams
You're a witness to my tears, my silent screams.",155
Bruno Mars,Talking to the Moon,[Bridge],"Oh-oh, oh-oh, oh-oh
Do you ever hear me calling?
Oh-oh (Oh-oh-oh), oh-oh (Oh-oh-oh), oh-oh",[Bridge],"Write the [Bridge] of a song titled ""Talking to the Moon"" in the style of ""Bruno Mars"". Generate only 4 sentences.","Write the [Bridge] of a song titled ""Talking to the Moon"" in the style of ""Bruno Mars"". Generate only 4 sentences.","Moonbeams like diamonds, scattered on the wall,
Your silent laughter echoes, answering my call.
Words I whisper fade with the fading light,
But in your craters, I find the solace tonight.",156
Bruno Mars,Talking to the Moon,[Chorus],"'Cause every night, I'm talking to the moon
Still tryna get to you
In hopes you're on the other side talking to me, too
Or am I a fool who sits alone talking to the moon?
Oh",[Chorus],"Write the [Chorus] of a song titled ""Talking to the Moon"" in the style of ""Bruno Mars"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Talking to the Moon"" in the style of ""Bruno Mars"". Generate only 4 sentences.","(Chorus)
Moonlight peekin' through the window pane
Got a pen in hand, whisperin' your name
Talking to the moon, secrets I can't explain
Hopin' you hear my words, echo through the rain.",157
Bruno Mars,Talking to the Moon,[Outro],"I know you're somewhere out there
Somewhere far away",[Outro],"Write the [Outro] of a song titled ""Talking to the Moon"" in the style of ""Bruno Mars"". Generate only 4 sentences.","Write the [Outro] of a song titled ""Talking to the Moon"" in the style of ""Bruno Mars"". Generate only 4 sentences.","Moonbeam whispers, secrets shared,
Shadows stretch, a silent guard.
Moonlight paints a silver tear,
Talking to the moon, year after year.",158
Calum Scott,Heaven,[Verse 1],"I used to count the stars in the sky
Now I count the ones in your eyes
I used to think that my paradise
Was somewhere waiting on the other side
But you, ooh-ooh
Take me higher than I've been
Laying hands on my skin
It's true, ooh-ooh
Nothing compares to you",[Verse],"Write the [Verse] of a song titled ""Heaven"" in the style of ""Calum Scott"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Heaven"" in the style of ""Calum Scott"". Generate only 4 sentences.","(Verse)
Sun bleeds gold through stained glass skies,
Shadows stretching, memories arise.
In whispers soft, a melody sighs,
Leading me to where the light meets the skies.",159
Calum Scott,Heaven,[Chorus],"So tell me why, what good is life
If we're all just waiting to dance in the sky?
I'm already there, here in your eyes
We climb the gates every time that you lie down nеxt to me
I rest in peacе, they say it's better, but how could that be?
If everyone had a love like us
They wouldn't call that place above, ""Heaven""",[Chorus],"Write the [Chorus] of a song titled ""Heaven"" in the style of ""Calum Scott"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Heaven"" in the style of ""Calum Scott"". Generate only 4 sentences.","(Chorus)
Sun bleeds into golden, painting clouds in pale embrace
Stars begin their gentle chorus, whispering in this space
Up here with the feathered echoes, where worries gently fade
In heaven's arms, we'll linger, in this weightless serenade.",160
Calum Scott,Heaven,[Verse 2],"Waking up to you feels like a pinch-myself moment
If we're only here for a while, I wanna spend
All of it holding you, ooh-ooh
Take me higher than I've been
Got me questioning everything I knew, ooh-ooh
'Cause nothing compares to you
See Calum Scott LiveGet tickets as low as $42You might also like",[Verse],"Write the [Verse] of a song titled ""Heaven"" in the style of ""Calum Scott"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Heaven"" in the style of ""Calum Scott"". Generate only 4 sentences.","(Verse)
Sun bleeds gold into the sky, paints the clouds in porcelain white
Memories of summer linger, shadows stretching in the night
Up here with the stars aligned, whispers echo in the breeze
Heaven's a state of mind, where peace and quiet please.",161
Calum Scott,Heaven,[Chorus],"So tell me why, what good is life
If we're all just waiting to dance in the sky?
I'm already there, here in your eyes
We climb the gates every time that you lie down next to me
I rest in peace, they say it's better, but how could that be?
If everyone had a love like us
They wouldn't call that place above, ""Heaven""",[Chorus],"Write the [Chorus] of a song titled ""Heaven"" in the style of ""Calum Scott"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Heaven"" in the style of ""Calum Scott"". Generate only 4 sentences.","(Chorus)
Golden light paints the ceiling, shadows stretching long and low
In this space where worries fade, where peace gently starts to flow
No more tears, no more fears, just the rhythm of a gentle breeze
In this heaven I've found my peace, in your arms, in gentle ease.",162
Calum Scott,Heaven,[Bridge],"Nothing comes, nothing comes close to this
Looking up, looking up even if it exists
My Heaven is on your lips",[Bridge],"Write the [Bridge] of a song titled ""Heaven"" in the style of ""Calum Scott"". Generate only 4 sentences.","Write the [Bridge] of a song titled ""Heaven"" in the style of ""Calum Scott"". Generate only 4 sentences.","(Bridge)
Sun bleeds into twilight's gentle sway,
Shadows stretching, whispers drift away.
In the silence, I hear a distant bell,
A melody leading to a heaven of farewell.",163
Calum Scott,Heaven,[Chorus],"So tell me why, what good is life
If we're all just waiting to dance in the sky?
I'm already there, here in your eyes
We climb the gates every time that you lie down next to me
I rest in peace, they say it's better, but how could that be?
If everyone had a love like us
They wouldn't call that place above, ""Heaven""Embed",[Chorus],"Write the [Chorus] of a song titled ""Heaven"" in the style of ""Calum Scott"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Heaven"" in the style of ""Calum Scott"". Generate only 4 sentences.","(Chorus)
Sun bleeds gold into the sky,
Shadows stretching, memories fly.
In this echo of a gentle sigh,
Heaven whispers, ""Everything's alright.""",164
Calum Scott,What I Miss Most,[Verse 1],"It must have been a year since
I was thrown across an ocean far from home
Life is making no sense
Riding in between the highs and lows",[Verse],"Write the [Verse] of a song titled ""What I Miss Most"" in the style of ""Calum Scott"". Generate only 4 sentences.","Write the [Verse] of a song titled ""What I Miss Most"" in the style of ""Calum Scott"". Generate only 4 sentences.","(Verse)
Sun bleeds into twilight, paints the sky in gold
Memories like whispers, stories left untold
Empty rooms and silence, a melody untold
What I miss most is the warmth you used to hold.",165
Calum Scott,What I Miss Most,[Pre-Chorus],"Woah, when I wake in the morning I, ooh
It's the first on my mind",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""What I Miss Most"" in the style of ""Calum Scott"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""What I Miss Most"" in the style of ""Calum Scott"". Generate only 4 sentences.","(Piano melody builds, soft and melancholic)

Empty rooms, echoes whispering,
Memories like shadows I'm chasing.
Longing for the warmth of your embrace,
What I miss most is your gentle grace.",166
Calum Scott,What I Miss Most,[Chorus],"Maybe what I miss most
It wasn't made of steel and stone
And maybe what I miss most
It wasn't born of skin and bone
Under the sun, above the waves
Under three crowns when I'm far away
Maybe what I miss most",[Chorus],"Write the [Chorus] of a song titled ""What I Miss Most"" in the style of ""Calum Scott"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""What I Miss Most"" in the style of ""Calum Scott"". Generate only 4 sentences.","(Chorus)
What I miss most in the quiet of night,
The echo of laughter, a gentle, warm light.
Those whispered secrets shared beneath the stars,
A symphony woven from memories and scars.",167
Calum Scott,What I Miss Most,[Hook],"And maybe you'll never know
And maybe you'll never know
Maybe you'll never know",[Hook],"Write the [Hook] of a song titled ""What I Miss Most"" in the style of ""Calum Scott"". Generate only 4 sentences.","Write the [Hook] of a song titled ""What I Miss Most"" in the style of ""Calum Scott"". Generate only 4 sentences.","(Piano intro, gentle and melancholic)

The scent of summer lingering in the air,
Memories dancing like whispers in my hair.
What I miss most, though far I may roam,
Is the warmth of home in a fading summer home.",168
Calum Scott,What I Miss Most,[Verse 2],"Life beyond the window
I'm jealous of the way that black bird flies
Free among the people
Those quarter million stories pass me by
See Calum Scott LiveGet tickets as low as $42You might also like",[Verse],"Write the [Verse] of a song titled ""What I Miss Most"" in the style of ""Calum Scott"". Generate only 4 sentences.","Write the [Verse] of a song titled ""What I Miss Most"" in the style of ""Calum Scott"". Generate only 4 sentences.","(Verse)
Sun bleeds into dusty gold, whispers memories untold
Empty rooms, a silent crowd, echoes of laughter in the clouds
What I miss most in this lonely night, is the warmth of your gentle light
The rhythm of your laughter, a melody that sets my heart a-flutter.",169
Calum Scott,What I Miss Most,[Pre-Chorus],"Woah, lie awake in the moonlight, I ooh
It's the last on my mind",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""What I Miss Most"" in the style of ""Calum Scott"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""What I Miss Most"" in the style of ""Calum Scott"". Generate only 4 sentences.","(Piano melody fades in, gentle and melancholic)

The quiet corners, where memories hold,
Each echo whispering stories untold.
The warmth of your presence, a gentle hold,
What I miss most in this lonely gold.",170
Calum Scott,What I Miss Most,[Chorus],"And maybe what I miss most
It wasn't made of steel and stone
And maybe what I miss most
It wasn't born of skin and bone
Under the sun, above the waves
Under three crowns when I'm far away
Maybe what I miss most",[Chorus],"Write the [Chorus] of a song titled ""What I Miss Most"" in the style of ""Calum Scott"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""What I Miss Most"" in the style of ""Calum Scott"". Generate only 4 sentences.","(Chorus)
In the silence of the night, I hear your laughter's echo
Memories like summer storms, shadows softly follow
What I miss most is the way your eyes would glow
A love so pure, a love that forever flows.",171
Calum Scott,What I Miss Most,[Hook],"And maybe you'll never know
And maybe you'll never know
And maybe you'll never know",[Hook],"Write the [Hook] of a song titled ""What I Miss Most"" in the style of ""Calum Scott"". Generate only 4 sentences.","Write the [Hook] of a song titled ""What I Miss Most"" in the style of ""Calum Scott"". Generate only 4 sentences.","(Piano begins, gentle and melancholic)

What I miss most in the night's embrace,
The whispers shared in shadows' gentle chase.
The warmth of your hand, a gentle hold,
In your arms, stories untold.",172
Calum Scott,What I Miss Most,[Bridge],"I remember at the table
All those faces, where did they go?
I imagine what it looks like
When I'm not there
I remember, every summer
But now the years are, just a number
There's no backwards
Time is faster with everything I've left behind, oh",[Bridge],"Write the [Bridge] of a song titled ""What I Miss Most"" in the style of ""Calum Scott"". Generate only 4 sentences.","Write the [Bridge] of a song titled ""What I Miss Most"" in the style of ""Calum Scott"". Generate only 4 sentences.","(Bridge)
Sun bleeds into twilight, painting shadows on the wall
Memories like whispers, secrets the night can't recall
There's a warmth I long for, a touch I can't replace
In the quiet of this evening, I just miss your face.",173
Calum Scott,What I Miss Most,[Chorus],"But maybe what I miss most
It wasn't made of steel and stone
And maybe what I miss most
It wasn't born of skin and bone
'Cause under the sun, above the waves
Under three crowns when I'm far away
Maybe what I miss most",[Chorus],"Write the [Chorus] of a song titled ""What I Miss Most"" in the style of ""Calum Scott"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""What I Miss Most"" in the style of ""Calum Scott"". Generate only 4 sentences.","(Chorus)
But what I miss most in the quiet of night,
Is the echo of your laughter, a gentle delight.
The warmth of your touch, the taste of your smile,
Oh, I'd give anything to have you walk a while.",174
Calum Scott,What I Miss Most,[Hook],"And maybe you'll never know
And maybe you'll never know
And maybe you'll never know",[Hook],"Write the [Hook] of a song titled ""What I Miss Most"" in the style of ""Calum Scott"". Generate only 4 sentences.","Write the [Hook] of a song titled ""What I Miss Most"" in the style of ""Calum Scott"". Generate only 4 sentences.","(Gentle acoustic guitar intro)

The scent of summer lingering in the air,
Memories dancing like whispers in my hair.
What I miss most, though far I may roam,
Is the warmth of home, a place I call my own.",175
